antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"target_class_1, ash_Medium","proline_Low, color_intensity_Low",0.2640449438202247,0.4101123595505618,0.2303370786516854,0.872340425531915,2.1270766540367245,1.0,0.12204898371417752,4.620786516853938,0.7199776577918451,0.518987341772152,0.7835866261398179,0.7169921305741767
"total_phenols_Low, alcalinity_of_ash_Medium","proline_Low, flavanoids_Low",0.2696629213483146,0.38202247191011235,0.21910112359550563,0.8125,2.1268382352941178,1.0,0.11608382779952027,3.2958801498127337,0.7254437869822485,0.5064935064935064,0.6965909090909091,0.693014705882353
"proline_Low, malic_acid_Low","color_intensity_Low, target_class_1",0.3202247191011236,0.38202247191011235,0.25842696629213485,0.8070175438596492,2.1124871001031993,1.0,0.13609392753440225,3.202247191011237,0.774703557312253,0.5822784810126582,0.6877192982456142,0.7417440660474717
"target_class_1, ash_Medium","color_intensity_Low, alcalinity_of_ash_Medium",0.2640449438202247,0.39325842696629215,0.21910112359550563,0.8297872340425533,2.110030395136778,1.0,0.11526322434036108,3.564606741573035,0.71481698962615,0.5000000000000001,0.71946414499606,0.6934650455927052
"proline_Low, color_intensity_Low, alcalinity_of_ash_Medium",target_class_1,0.3146067415730337,0.398876404494382,0.2640449438202247,0.8392857142857142,2.1041247484909458,1.0,0.1385557379118798,3.7403245942571766,0.7656086501569586,0.5875,0.7326435246995994,0.7506287726358148
"hue_Low, proanthocyanins_Low",flavanoids_Low,0.24157303370786518,0.4438202247191011,0.2247191011235955,0.9302325581395349,2.0959670297321167,1.0,0.11750410301729579,7.9719101123595495,0.6894444444444444,0.4878048780487805,0.8745595489781536,0.7182808360317927
"total_phenols_Low, proanthocyanins_Low","proline_Low, flavanoids_Low",0.25280898876404495,0.38202247191011235,0.20224719101123595,0.7999999999999999,2.094117647058823,1.0,0.10566847620249968,3.089887640449437,0.699248120300752,0.4675324675324675,0.6763636363636363,0.6647058823529411
total_phenols_Low,"proline_Low, flavanoids_Low",0.33146067415730335,0.38202247191011235,0.2640449438202247,0.7966101694915254,2.0852442671984046,1.0,0.13741951773765937,3.038389513108614,0.7784730913642053,0.5875,0.6708782742681049,0.7438933200398803
target_class_0,"malic_acid_Low, hue_Medium, flavanoids_Medium",0.33146067415730335,0.34269662921348315,0.23595505617977527,0.711864406779661,2.0772436787996664,1.0,0.12236460042923873,2.281229345670852,0.7757102841136455,0.5384615384615385,0.5616398667246125,0.7001944984717977
"color_intensity_Low, magnesium_Low","proline_Low, target_class_1",0.38764044943820225,0.3651685393258427,0.29213483146067415,0.7536231884057971,2.063768115942029,1.0,0.15058073475571265,2.576668869795109,0.8417431192660548,0.6341463414634145,0.6119020135949724,0.7768115942028986
"target_class_1, alcalinity_of_ash_Medium","color_intensity_Low, magnesium_Low",0.2808988764044944,0.38764044943820225,0.2247191011235955,0.7999999999999999,2.063768115942029,1.0,0.11583133442747126,3.061797752808988,0.7167968749999999,0.5063291139240507,0.6733944954128439,0.6898550724637681
"proline_Low, target_class_1","color_intensity_Low, magnesium_Low",0.3651685393258427,0.38764044943820225,0.29213483146067415,0.7999999999999999,2.063768115942029,1.0,0.15058073475571265,3.061797752808988,0.8119469026548672,0.6341463414634145,0.6733944954128439,0.7768115942028986
"magnesium_Low, color_intensity_Low, ash_Medium","proline_Low, target_class_1",0.2696629213483146,0.3651685393258427,0.20224719101123595,0.75,2.0538461538461537,1.0,0.1037747759121323,2.539325842696629,0.7025641025641025,0.4675324675324675,0.6061946902654867,0.6519230769230769
"target_class_1, alcalinity_of_ash_Medium","color_intensity_Low, ash_Medium",0.2808988764044944,0.38202247191011235,0.21910112359550563,0.78,2.041764705882353,1.0,0.11179144047468755,2.808988764044944,0.7095352564102564,0.4936708860759493,0.6440000000000001,0.6767647058823529
"malic_acid_Low, target_class_1","proline_Low, color_intensity_Low",0.3089887640449438,0.4101123595505618,0.25842696629213485,0.8363636363636365,2.0393524283935247,1.0,0.13170685519505115,3.6048689138576817,0.7375397667020148,0.5609756097560976,0.7225974025974029,0.7332503113325033
"malic_acid_Low, target_class_0","hue_Medium, flavanoids_Medium",0.28651685393258425,0.4044943820224719,0.23595505617977527,0.823529411764706,2.035947712418301,1.0,0.12006059840929176,3.374531835205994,0.7131608548931383,0.5185185185185185,0.7036625971143176,0.7034313725490197
"total_phenols_Low, flavanoids_Low",hue_Low,0.3202247191011236,0.3539325842696629,0.2303370786516854,0.7192982456140351,2.032302979671401,1.0,0.11699911627319784,2.301615168539326,0.7472283813747229,0.518987341772152,0.5655225019069413,0.6850459482038429
"hue_Medium, target_class_1","proline_Low, color_intensity_Low",0.2696629213483146,0.4101123595505618,0.2247191011235955,0.8333333333333334,2.031963470319635,1.0,0.11412700416614063,3.53932584269663,0.6953846153846154,0.49382716049382713,0.7174603174603176,0.6906392694063928
"proanthocyanins_Medium, target_class_0","hue_Medium, flavanoids_Medium",0.24719101123595505,0.4044943820224719,0.20224719101123595,0.8181818181818182,2.022727272727273,1.0,0.1022598156798384,3.2752808988764053,0.6716417910447761,0.44999999999999996,0.6946826758147514,0.6590909090909092
"malic_acid_Low, color_intensity_Low, magnesium_Low",target_class_1,0.28651685393258425,0.398876404494382,0.2303370786516854,0.8039215686274511,2.015465341066004,1.0,0.11605226612801417,3.065730337078654,0.706164778183215,0.506172839506173,0.6738134506138906,0.6906931786799227
target_class_0,"hue_Medium, flavanoids_Medium",0.33146067415730335,0.4044943820224719,0.2696629213483146,0.8135593220338984,2.0112994350282487,1.0,0.13558894079030426,3.1940755873340154,0.7521008403361346,0.5783132530120483,0.6869203709625841,0.7401129943502824
"color_intensity_Low, alcalinity_of_ash_Medium, magnesium_Low",target_class_1,0.2808988764044944,0.398876404494382,0.2247191011235955,0.7999999999999999,2.0056338028169014,1.0,0.11267516727685897,3.005617977528089,0.697265625,0.49382716049382713,0.6672897196261681,0.6816901408450704
"malic_acid_Low, color_intensity_Low, alcalinity_of_ash_Medium",target_class_1,0.25280898876404495,0.398876404494382,0.20224719101123595,0.7999999999999999,2.0056338028169014,1.0,0.10140765054917308,3.005617977528089,0.6710526315789475,0.44999999999999996,0.6672897196261681,0.6535211267605634
"proline_Low, target_class_1, alcalinity_of_ash_Medium","color_intensity_Low, ash_Medium",0.2640449438202247,0.38202247191011235,0.20224719101123595,0.7659574468085106,2.005006257822278,1.0,0.10137608887766697,2.6404494382022468,0.6810856658184903,0.45569620253164567,0.6212765957446809,0.6476846057571966
"proline_Low, total_phenols_Medium","target_class_1, color_intensity_Low",0.28651685393258425,0.38202247191011235,0.21910112359550563,0.7647058823529412,2.0017301038062287,1.0,0.1096452468122712,2.626404494382023,0.7013930950938825,0.48750000000000004,0.6192513368983958,0.6691176470588236
"hue_Medium, target_class_1","malic_acid_Low, color_intensity_Low",0.2696629213483146,0.398876404494382,0.21348314606741572,0.7916666666666666,1.9847417840375587,1.0,0.10592096957454868,2.8853932584269657,0.6793522267206478,0.4691358024691358,0.6534267912772586,0.6634389671361502
"hue_Low, alcohol_Medium",flavanoids_Low,0.2303370786516854,0.4438202247191011,0.20224719101123595,0.8780487804878048,1.9783883914788514,1.0,0.10001893700290367,4.560674157303367,0.6425385239253852,0.42857142857142855,0.7807341709780732,0.6668724915097252
"target_class_1, ash_Medium","color_intensity_Low, magnesium_Low",0.2640449438202247,0.38764044943820225,0.20224719101123595,0.7659574468085106,1.9759481961147085,1.0,0.09989269031687918,2.6164453524004085,0.671119592875318,0.44999999999999996,0.6178020691001366,0.6438482886216466
"proline_Low, total_phenols_Medium",target_class_1,0.28651685393258425,0.398876404494382,0.2247191011235955,0.7843137254901961,1.9663076498204917,1.0,0.11043428859992427,2.7870275791624106,0.6887795275590551,0.4878048780487806,0.6411947956752795,0.6738470035901685
"color_intensity_Low, alcalinity_of_ash_Medium, ash_Medium","proline_Low, target_class_1",0.28651685393258425,0.3651685393258427,0.20224719101123595,0.7058823529411765,1.9330316742081448,1.0,0.09762024996843834,2.158426966292135,0.6765091863517061,0.44999999999999996,0.5366996356064551,0.6298642533936651
"od280/od315_of_diluted_wines_Medium, color_intensity_Low",target_class_1,0.2696629213483146,0.398876404494382,0.20786516853932585,0.7708333333333334,1.932511737089202,1.0,0.1003029920464588,2.623084780388152,0.6607068607068608,0.451219512195122,0.6187694704049845,0.6459800469483569
"malic_acid_Low, target_class_1","color_intensity_Low, magnesium_Low",0.3089887640449438,0.38764044943820225,0.2303370786516854,0.7454545454545455,1.9230566534914362,1.0,0.11056053528594875,2.40569823434992,0.6946262145548284,0.4939759036144579,0.5843202668890742,0.6698287220026351
"hue_Medium, target_class_0","malic_acid_Low, flavanoids_Medium",0.30337078651685395,0.4044943820224719,0.23595505617977527,0.7777777777777777,1.9228395061728394,1.0,0.11324327736396919,2.679775280898875,0.6889400921658987,0.5000000000000001,0.6268343815513625,0.6805555555555556
"color_intensity_Low, alcalinity_of_ash_Medium, ash_Medium",target_class_1,0.28651685393258425,0.398876404494382,0.21910112359550563,0.7647058823529412,1.9171499585749796,1.0,0.1048163110718344,2.5547752808988773,0.6705027256208359,0.4698795180722893,0.6085761407366687,0.6570008285004143
"target_class_1, total_phenols_Medium","proline_Low, magnesium_Low",0.23595505617977527,0.449438202247191,0.20224719101123595,0.8571428571428571,1.907142857142857,1.0,0.09619997475066279,3.853932584269662,0.6225490196078431,0.41860465116279066,0.7405247813411078,0.6535714285714286
"proline_Low, target_class_1, magnesium_Low","malic_acid_Low, color_intensity_Low",0.30337078651685395,0.398876404494382,0.2303370786516854,0.7592592592592592,1.9034950443401146,1.0,0.10932963009720996,2.4969749351771817,0.6813532651455548,0.4880952380952381,0.5995154032537209,0.6683620239958268
"target_class_1, magnesium_Low","malic_acid_Low, color_intensity_Low",0.30337078651685395,0.398876404494382,0.2303370786516854,0.7592592592592592,1.9034950443401146,1.0,0.10932963009720996,2.4969749351771817,0.6813532651455548,0.4880952380952381,0.5995154032537209,0.6683620239958268
"hue_Low, alcalinity_of_ash_Medium","proline_Low, ash_Medium",0.2808988764044944,0.4101123595505618,0.21910112359550563,0.78,1.901917808219178,1.0,0.1039010225981568,2.681307456588356,0.6594551282051282,0.46428571428571425,0.6270476190476191,0.657123287671233
"color_intensity_Low, magnesium_Low",target_class_1,0.38764044943820225,0.398876404494382,0.29213483146067415,0.7536231884057971,1.8893651765666464,1.0,0.13751420275217777,2.4398545935228024,0.7687014820042343,0.5909090909090909,0.5901395096844102,0.7430087773014902
target_class_1,"color_intensity_Low, magnesium_Low",0.398876404494382,0.38764044943820225,0.29213483146067415,0.7323943661971831,1.8893651765666464,1.0,0.13751420275217777,2.28829095209935,0.7830697340043135,0.5909090909090909,0.5629926347073265,0.7430087773014902
"proline_Low, target_class_1, magnesium_Low","color_intensity_Low, alcalinity_of_ash_Medium",0.30337078651685395,0.39325842696629215,0.2247191011235955,0.7407407407407407,1.8835978835978835,1.0,0.10541598283045069,2.3402889245585867,0.6733870967741935,0.4761904761904761,0.5727023319615911,0.656084656084656
"target_class_1, magnesium_Low","color_intensity_Low, alcalinity_of_ash_Medium",0.30337078651685395,0.39325842696629215,0.2247191011235955,0.7407407407407407,1.8835978835978835,1.0,0.10541598283045069,2.3402889245585867,0.6733870967741935,0.4761904761904761,0.5727023319615911,0.656084656084656
"od280/od315_of_diluted_wines_Low, ash_Medium",proanthocyanins_Low,0.2303370786516854,0.46629213483146065,0.20224719101123595,0.8780487804878048,1.8830443726124007,1.0,0.0948428228758995,4.376404494382019,0.6092862935928629,0.4090909090909091,0.771501925545571,0.6558918601234205
"flavanoids_Low, od280/od315_of_diluted_wines_Low, ash_Medium",proanthocyanins_Low,0.2303370786516854,0.46629213483146065,0.20224719101123595,0.8780487804878048,1.8830443726124007,1.0,0.0948428228758995,4.376404494382019,0.6092862935928629,0.4090909090909091,0.771501925545571,0.6558918601234205
"magnesium_Low, color_intensity_Low, ash_Medium",target_class_1,0.2696629213483146,0.398876404494382,0.20224719101123595,0.75,1.8802816901408452,1.0,0.0946850145183689,2.404494382022472,0.6410256410256411,0.43373493975903615,0.5841121495327103,0.6285211267605634
"flavanoids_Medium, color_intensity_Low, magnesium_Low",total_phenols_Medium,0.2247191011235955,0.48314606741573035,0.20224719101123595,0.9,1.8627906976744186,1.0,0.09367504103017295,5.168539325842697,0.5974235104669887,0.4000000000000001,0.8065217391304349,0.6593023255813953
"proline_Low, malic_acid_Low","color_intensity_Low, magnesium_Low",0.3202247191011236,0.38764044943820225,0.2303370786516854,0.7192982456140351,1.855580981439105,1.0,0.10620502461810379,2.181530898876405,0.6782906672041927,0.48235294117647065,0.54160630935136,0.6567505720823799
"proline_Low, proanthocyanins_Low, ash_Medium",flavanoids_Low,0.25280898876404495,0.4438202247191011,0.20786516853932585,0.8222222222222222,1.8526019690576654,1.0,0.09566342633505871,3.1285112359550555,0.6159317211948792,0.42528735632183917,0.6803591470258137,0.6452883263009845
target_class_0,"malic_acid_Low, flavanoids_Medium",0.33146067415730335,0.4044943820224719,0.24719101123595505,0.7457627118644068,1.8436911487758947,1.0,0.11311703067794471,2.3423220973782772,0.6844919786096257,0.5057471264367817,0.5730732331307963,0.678436911487759
"proline_Low, target_class_1","color_intensity_Low, alcalinity_of_ash_Medium",0.3651685393258427,0.39325842696629215,0.2640449438202247,0.7230769230769231,1.8386813186813185,1.0,0.12043933846736521,2.191011235955056,0.7185087554132932,0.5340909090909091,0.5435897435897437,0.6972527472527472
"total_phenols_Low, flavanoids_Low, od280/od315_of_diluted_wines_Low",proanthocyanins_Low,0.23595505617977527,0.46629213483146065,0.20224719101123595,0.8571428571428571,1.838209982788296,1.0,0.0922232041408913,3.7359550561797747,0.5968137254901962,0.40449438202247195,0.732330827067669,0.6454388984509466
"total_phenols_Low, od280/od315_of_diluted_wines_Low",proanthocyanins_Low,0.23595505617977527,0.46629213483146065,0.20224719101123595,0.8571428571428571,1.838209982788296,1.0,0.0922232041408913,3.7359550561797747,0.5968137254901962,0.40449438202247195,0.732330827067669,0.6454388984509466
target_class_1,"malic_acid_Low, color_intensity_Low",0.398876404494382,0.398876404494382,0.29213483146067415,0.7323943661971831,1.8361436222971634,1.0,0.1330324453983083,2.246303962152573,0.757548526240115,0.5777777777777778,0.5548242727392392,0.7323943661971831
"malic_acid_Low, color_intensity_Low",target_class_1,0.398876404494382,0.398876404494382,0.29213483146067415,0.7323943661971831,1.8361436222971634,1.0,0.1330324453983083,2.246303962152573,0.757548526240115,0.5777777777777778,0.5548242727392392,0.7323943661971831
target_class_2,proanthocyanins_Low,0.2696629213483146,0.46629213483146065,0.2303370786516854,0.8541666666666667,1.8318273092369481,1.0,0.10459537937129151,3.659711075441415,0.6217636022514071,0.45555555555555566,0.7267543859649124,0.6740712851405624
"target_class_2, flavanoids_Low",proanthocyanins_Low,0.2696629213483146,0.46629213483146065,0.2303370786516854,0.8541666666666667,1.8318273092369481,1.0,0.10459537937129151,3.659711075441415,0.6217636022514071,0.45555555555555566,0.7267543859649124,0.6740712851405624
"total_phenols_Low, alcalinity_of_ash_Medium","proline_Low, ash_Medium",0.2696629213483146,0.4101123595505618,0.20224719101123595,0.75,1.8287671232876712,1.0,0.09165509405378108,2.359550561797753,0.6205128205128204,0.4235294117647059,0.5761904761904761,0.6215753424657534
"nonflavanoid_phenols_Low, target_class_0",flavanoids_Medium,0.21910112359550563,0.5056179775280899,0.20224719101123595,0.923076923076923,1.8256410256410254,1.0,0.09146572402474434,6.426966292134827,0.579136690647482,0.3870967741935483,0.8444055944055943,0.6615384615384615
"proline_Low, proanthocyanins_Low",flavanoids_Low,0.3539325842696629,0.4438202247191011,0.28651685393258425,0.8095238095238095,1.8239903556359254,1.0,0.12943441484661028,2.919943820224719,0.69923273657289,0.5604395604395603,0.6575276575276575,0.7275467148884871
"proline_Low, total_phenols_Medium","color_intensity_Low, magnesium_Low",0.28651685393258425,0.38764044943820225,0.20224719101123595,0.7058823529411765,1.8209718670076727,1.0,0.09118166898118925,2.082022471910113,0.6318897637795275,0.42857142857142855,0.5196977873718295,0.6138107416879796
"target_class_2, flavanoids_Low, od280/od315_of_diluted_wines_Low",proanthocyanins_Low,0.25842696629213485,0.46629213483146065,0.21910112359550563,0.8478260869565217,1.818229439497119,1.0,0.09859866178512815,3.5072231139646872,0.6068376068376068,0.43333333333333335,0.7148741418764302,0.6588528025144055
"target_class_2, od280/od315_of_diluted_wines_Low",proanthocyanins_Low,0.25842696629213485,0.46629213483146065,0.21910112359550563,0.8478260869565217,1.818229439497119,1.0,0.09859866178512815,3.5072231139646872,0.6068376068376068,0.43333333333333335,0.7148741418764302,0.6588528025144055
"hue_Low, alcalinity_of_ash_Medium, ash_Medium",flavanoids_Low,0.25842696629213485,0.4438202247191011,0.20786516853932585,0.8043478260869565,1.8123280132085857,1.0,0.093170054286075,2.8426966292134837,0.6044226044226044,0.4204545454545454,0.6482213438735178,0.6363511282333517
"proline_Low, hue_Low",flavanoids_Low,0.28651685393258425,0.4438202247191011,0.2303370786516854,0.8039215686274511,1.8113675850086874,1.0,0.103175104153516,2.8365168539325865,0.6278087190320722,0.4606741573033708,0.6474549415725889,0.6614544551998016
"hue_Medium, magnesium_Low","malic_acid_Low, color_intensity_Low",0.30337078651685395,0.398876404494382,0.21910112359550563,0.7222222222222222,1.8106416275430361,1.0,0.09809367504103018,2.1640449438202247,0.6426799007444169,0.45348837209302323,0.5379023883696781,0.6357589984350548
"flavanoids_Medium, magnesium_Low",total_phenols_Medium,0.2640449438202247,0.48314606741573035,0.2303370786516854,0.872340425531915,1.8055418109846613,1.0,0.10276480242393637,4.048689138576783,0.6062185812697821,0.44565217391304357,0.7530064754856618,0.6745423057892134
"target_class_1, alcalinity_of_ash_Medium","malic_acid_Low, color_intensity_Low",0.2808988764044944,0.398876404494382,0.20224719101123595,0.72,1.8050704225352112,1.0,0.09020325716449942,2.1468699839486356,0.6202256944444444,0.4235294117647059,0.5342056074766355,0.6135211267605634
"target_class_2, flavanoids_Low, hue_Low",proanthocyanins_Low,0.24719101123595505,0.46629213483146065,0.20786516853932585,0.8409090909090909,1.8033953997809422,1.0,0.0926019441989648,3.3547351524879625,0.591770875352965,0.4111111111111112,0.7019138755980862,0.6433461117196058
"target_class_2, hue_Low",proanthocyanins_Low,0.24719101123595505,0.46629213483146065,0.20786516853932585,0.8409090909090909,1.8033953997809422,1.0,0.0926019441989648,3.3547351524879625,0.591770875352965,0.4111111111111112,0.7019138755980862,0.6433461117196058
"alcalinity_of_ash_Medium, magnesium_Low","proline_Low, ash_Medium",0.38764044943820225,0.4101123595505618,0.28651685393258425,0.7391304347826086,1.8022632519356758,1.0,0.12754071455624288,2.261235955056179,0.7269293038316244,0.5604395604395603,0.5577639751552794,0.718880285884455
"flavanoids_Low, alcalinity_of_ash_Medium","proline_Low, ash_Medium",0.3202247191011236,0.4101123595505618,0.23595505617977527,0.7368421052631579,1.7966834895457822,1.0,0.10462694104279763,2.2415730337078648,0.6523022432113341,0.4772727272727273,0.5538847117794485,0.6560922855082912
"flavanoids_Low, od280/od315_of_diluted_wines_Low",proanthocyanins_Low,0.3089887640449438,0.46629213483146065,0.25842696629213485,0.8363636363636365,1.7936473165388833,1.0,0.11434793586668354,3.261548064918855,0.6403322728879464,0.5000000000000001,0.6933971291866031,0.6952902519167581
od280/od315_of_diluted_wines_Low,proanthocyanins_Low,0.3089887640449438,0.46629213483146065,0.25842696629213485,0.8363636363636365,1.7936473165388833,1.0,0.11434793586668354,3.261548064918855,0.6403322728879464,0.5000000000000001,0.6933971291866031,0.6952902519167581
target_class_1,"color_intensity_Low, alcalinity_of_ash_Medium",0.398876404494382,0.39325842696629215,0.2808988764044944,0.7042253521126761,1.790744466800805,1.0,0.12403736901906326,2.0513643659711076,0.7345794392523365,0.5494505494505495,0.5125195618153366,0.7092555331991952
"color_intensity_Low, alcalinity_of_ash_Medium",target_class_1,0.39325842696629215,0.398876404494382,0.2808988764044944,0.7142857142857143,1.790744466800805,1.0,0.12403736901906326,2.1039325842696632,0.7277777777777779,0.5494505494505495,0.5246995994659547,0.7092555331991952
"nonflavanoid_phenols_Low, total_phenols_Medium",flavanoids_Medium,0.23595505617977527,0.5056179775280899,0.21348314606741572,0.9047619047619048,1.7894179894179894,1.0,0.09418002777427092,5.191011235955056,0.5773993808049536,0.4042553191489361,0.8073593073593074,0.6634920634920635
"hue_Medium, proanthocyanins_Medium, target_class_0",flavanoids_Medium,0.2247191011235955,0.5056179775280899,0.20224719101123595,0.9,1.78,1.0,0.08862517358919328,4.943820224719102,0.5652173913043478,0.3829787234042553,0.7977272727272727,0.65
"target_class_1, alcalinity_of_ash_Medium","proline_Low, magnesium_Low",0.2808988764044944,0.449438202247191,0.2247191011235955,0.7999999999999999,1.7799999999999998,1.0,0.09847241509910365,2.752808988764044,0.609375,0.4444444444444444,0.6367346938775509,0.6499999999999999
"color_intensity_Low, alcalinity_of_ash_Medium, target_class_1","proline_Low, magnesium_Low",0.2808988764044944,0.449438202247191,0.2247191011235955,0.7999999999999999,1.7799999999999998,1.0,0.09847241509910365,2.752808988764044,0.609375,0.4444444444444444,0.6367346938775509,0.6499999999999999
"proline_Low, target_class_1","malic_acid_Low, color_intensity_Low",0.3651685393258427,0.398876404494382,0.25842696629213485,0.7076923076923077,1.7742145178764899,1.0,0.11276985229137737,2.0564754583086935,0.6873797614467103,0.5111111111111113,0.5137311286843999,0.6777898158179849
"proline_Low, od280/od315_of_diluted_wines_Low",proanthocyanins_Low,0.25842696629213485,0.46629213483146065,0.21348314606741572,0.826086956521739,1.7716081718177055,1.0,0.09298068425703825,3.0688202247191,0.5873205741626794,0.41758241758241754,0.6741418764302057,0.641959140911472
"proline_Low, flavanoids_Low, od280/od315_of_diluted_wines_Low",proanthocyanins_Low,0.25842696629213485,0.46629213483146065,0.21348314606741572,0.826086956521739,1.7716081718177055,1.0,0.09298068425703825,3.0688202247191,0.5873205741626794,0.41758241758241754,0.6741418764302057,0.641959140911472
"total_phenols_Low, ash_Medium","proline_Low, alcalinity_of_ash_Medium",0.25280898876404495,0.4550561797752809,0.20224719101123595,0.7999999999999999,1.7580246913580246,1.0,0.08720489837141775,2.7247191011235947,0.5770676691729324,0.4000000000000001,0.6329896907216493,0.6222222222222222
"hue_Medium, target_class_0",flavanoids_Medium,0.30337078651685395,0.5056179775280899,0.2696629213483146,0.8888888888888888,1.7580246913580246,1.0,0.11627319782855697,4.449438202247189,0.6189516129032258,0.5,0.7752525252525252,0.711111111111111
"hue_Low, alcalinity_of_ash_Medium",flavanoids_Low,0.2808988764044944,0.4438202247191011,0.21910112359550563,0.78,1.75746835443038,1.0,0.09443252114631992,2.52808988764045,0.5993589743589745,0.43333333333333335,0.6044444444444446,0.6368354430379747
"color_intensity_Low, alcalinity_of_ash_Medium, target_class_1","proline_Low, ash_Medium",0.2808988764044944,0.4101123595505618,0.20224719101123595,0.72,1.7556164383561643,1.0,0.08704709001388712,2.1067415730337076,0.5985243055555556,0.4137931034482758,0.5253333333333333,0.6065753424657534
"target_class_1, alcalinity_of_ash_Medium","proline_Low, ash_Medium",0.2808988764044944,0.4101123595505618,0.20224719101123595,0.72,1.7556164383561643,1.0,0.08704709001388712,2.1067415730337076,0.5985243055555556,0.4137931034482758,0.5253333333333333,0.6065753424657534
"hue_Low, flavanoids_Low, od280/od315_of_diluted_wines_Low",proanthocyanins_Low,0.24719101123595505,0.46629213483146065,0.20224719101123595,0.8181818181818182,1.7546549835706464,1.0,0.0869839666708749,2.9353932584269677,0.5713101160862355,0.3956043956043956,0.6593301435406699,0.6259583789704272
"hue_Low, od280/od315_of_diluted_wines_Low",proanthocyanins_Low,0.24719101123595505,0.46629213483146065,0.20224719101123595,0.8181818181818182,1.7546549835706464,1.0,0.0869839666708749,2.9353932584269677,0.5713101160862355,0.3956043956043956,0.6593301435406699,0.6259583789704272
"malic_acid_Low, color_intensity_Low, target_class_1","proline_Low, magnesium_Low",0.29213483146067415,0.449438202247191,0.2303370786516854,0.7884615384615385,1.7543269230769234,1.0,0.09904052518621387,2.602655771195098,0.6074332171893148,0.45054945054945056,0.6157770800627945,0.6504807692307693
"hue_Medium, nonflavanoid_phenols_Low","malic_acid_Low, flavanoids_Medium",0.3089887640449438,0.4044943820224719,0.21910112359550563,0.7090909090909092,1.7530303030303034,1.0,0.0941169044312587,2.0470505617977537,0.6216385240775486,0.44318181818181823,0.5114922813036022,0.625378787878788
"proanthocyanins_Medium, target_class_0",flavanoids_Medium,0.24719101123595505,0.5056179775280899,0.21910112359550563,0.8863636363636365,1.7530303030303032,1.0,0.09411690443125868,4.350561797752813,0.5706084959816302,0.41052631578947363,0.7701446280991737,0.6598484848484849
hue_Low,flavanoids_Low,0.3539325842696629,0.4438202247191011,0.2752808988764045,0.7777777777777779,1.7524613220815757,1.0,0.11819845979043053,2.5028089887640466,0.6645962732919256,0.5268817204301076,0.6004489337822674,0.69901547116737
"target_class_1, ash_Medium","proline_Low, magnesium_Low",0.2640449438202247,0.449438202247191,0.20786516853932585,0.7872340425531916,1.7515957446808514,1.0,0.08919328367630351,2.587640449438204,0.5830410563234991,0.4111111111111112,0.6135475466782461,0.6248670212765959
"hue_Low, flavanoids_Low",proanthocyanins_Low,0.2752808988764045,0.46629213483146065,0.2247191011235955,0.8163265306122448,1.7506761740840913,1.0,0.0963577831081934,2.9057428214731575,0.5916666666666666,0.4347826086956521,0.6558539205155745,0.6491271207278091
"alcalinity_of_ash_Medium, ash_Medium, proanthocyanins_Low",flavanoids_Low,0.2752808988764045,0.4438202247191011,0.21348314606741572,0.7755102040816326,1.7473521053991217,1.0,0.09130791566721373,2.4775280898876404,0.5901672786617708,0.4222222222222222,0.5963718820861678,0.6282614311547403
target_class_0,flavanoids_Medium,0.33146067415730335,0.5056179775280899,0.29213483146067415,0.8813559322033898,1.7431261770244821,1.0,0.12454235576316122,4.166934189406099,0.6376858435681966,0.5360824742268042,0.7600154083204931,0.7295668549905838
"ash_Medium, color_intensity_Low, target_class_1","proline_Low, magnesium_Low",0.25842696629213485,0.449438202247191,0.20224719101123595,0.7826086956521738,1.7413043478260868,1.0,0.08610023986870344,2.5325842696629204,0.5740740740740741,0.4000000000000001,0.6051464063886423,0.6163043478260869
"malic_acid_Low, target_class_1","proline_Low, magnesium_Low",0.3089887640449438,0.449438202247191,0.24157303370786518,0.7818181818181819,1.7395454545454547,1.0,0.10270167908092415,2.523408239700375,0.6152391756475705,0.46739130434782616,0.6037105751391466,0.6596590909090909
"flavanoids_Low, alcohol_Medium",proanthocyanins_Low,0.2640449438202247,0.46629213483146065,0.21348314606741572,0.8085106382978724,1.7339143809279673,1.0,0.09036106552203006,2.7871410736579287,0.5751305745279229,0.4130434782608695,0.6412094064949608,0.6331709817995386
"malic_acid_Low, hue_Medium, target_class_0",flavanoids_Medium,0.2696629213483146,0.5056179775280899,0.23595505617977527,0.875,1.7305555555555554,1.0,0.09960863527332406,3.955056179775281,0.578021978021978,0.4375,0.7471590909090909,0.6708333333333333
"malic_acid_Low, target_class_1, alcalinity_of_ash_Medium",color_intensity_Low,0.20224719101123595,0.5786516853932584,0.20224719101123595,1.0,1.7281553398058254,1.0,0.08521651306653201,inf,0.5281690140845071,0.34951456310679613,1.0,0.6747572815533981
"target_class_1, alcalinity_of_ash_Medium, ash_Medium",color_intensity_Low,0.21910112359550563,0.5786516853932584,0.21910112359550563,1.0,1.7281553398058254,1.0,0.09231788915540967,inf,0.539568345323741,0.3786407766990292,1.0,0.6893203883495146
"od280/od315_of_diluted_wines_Medium, target_class_1",color_intensity_Low,0.20786516853932585,0.5786516853932584,0.20786516853932585,1.0,1.7281553398058254,1.0,0.08758363842949124,inf,0.5319148936170213,0.3592233009708738,1.0,0.6796116504854369
